4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928789    0.02246    1536963.503    33789.68213
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.919832    0.02246    1527199.529    33389.03455
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.943164    0.026484    1553631.516    34371.99141
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.916829    0.026484    1512711.506    33411.77739
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.918536    0.026484    1502943.524    33008.90017
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.906015    0.026484    1529375.518    33978.25773
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930857    0.026484    1493459.53    33032.11316
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.958592    0.026484    1483699.528    32667.91803
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.939729    0.026484    1510131.535    33642.16358
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.949587    0.026484    1544771.538    34000.416
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.917945    0.026484    1535007.515    33662.41517
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938382    0.023858    1561439.511    34614.80428
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.932775    0.026484    1516615.491    33509.03396
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.94247    0.026484    1506847.537    33177.00685
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.93431    0.026484    1533279.501    34151.43749
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.902048    0.026484    1497363.532    33171.94618
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.958322    0.026484    1487603.514    32789.51665
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938541    0.026484    1514035.522    33759.81963
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.968972    0.026484    1548675.539    34144.13361
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938283    0.026484    1538911.526    33775.02291
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.920843    0.02246    1565343.561    34731.94813
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.889966    0.026484    1485295.524    32067.93581
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.91251    0.026484    1475527.54    31679.23077
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.93558    0.026484    1501961.554    32665.94141
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.941602    0.026484    1466045.537    31710.46143
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.960234    0.026484    1456281.503    31335.80075
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.899629    0.026484    1482715.505    32280.00159
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939299    0.026484    1517357.511    32688.8838
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.906325    0.026484    1507593.535    32300.75039
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.938956    0.023183    1534021.514    33248.05338
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.914833    0.026484    1481391.507    31931.82651
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.915724    0.026484    1471623.526    31562.12589
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.963134    0.026484    1498057.534    32572.64006
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.921849    0.026484    1462141.503    31553.72529
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.945055    0.026484    1452377.558    31192.93101
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.943906    0.026484    1478811.518    32169.35487
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.936643    0.026484    1513453.54    32563.56169
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.898082    0.026484    1503689.541    32181.23954
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.953131    0.026484    1530117.518    33182.32978
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.933252    0.026484    1489199.507    32208.95468
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.902627    0.026484    1479431.506    31799.62784
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939599    0.026484    1505865.521    32772.54702
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.935299    0.026484    1469949.527    31822.7072
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.946381    0.026484    1460185.496    31425.19349
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.935727    0.026484    1486619.527    32428.63871
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.948665    0.026484    1521261.496    32814.17466
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.947425    0.026484    1511497.522    32400.76903
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.923767    0.024126    1537925.534    33413.00579
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.937795    0.026484    1493103.548    32272.5749
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.927418    0.026484    1483335.546    31946.79126
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.905301    0.022764    1509769.538    32926.02241
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.903903    0.026484    1473853.484    31963.7548
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.976775    0.026484    1464089.53    31572.3344
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.907282    0.026484    1490523.496    32570.89222
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939122    0.026484    1525165.537    32906.69558
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.924026    0.026484    1515401.545    32558.02596
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.904492    0.026484    1541829.529    33503.3739
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.932908    0.026484    1532323.519    34472.82079
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.964665    0.02246    1522555.529    34140.18494
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.951518    0.026484    1548987.521    35097.2084
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.943645    0.02246    1513071.507    34101.87782
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.956191    0.026484    1503311.528    33751.6455
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.93015    0.026484    1529743.55    34727.96889
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.924677    0.026484    1564383.512    35128.93574
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.945315    0.026484    1554619.499    34716.80035
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.948319    0.026484    1581051.529    35733.86654
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.949128    0.026484    1528419.522    34360.61674
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.945919    0.026484    1518651.531    34027.95514
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.913224    0.026484    1545083.523    34969.23361
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.912211    0.026484    1509167.514    34008.43363
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.923571    0.024514    1499407.501    33641.87964
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.94336    0.02246    1525839.531    34596.33267
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.934569    0.026484    1560479.551    34987.89851
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.959896    0.025635    1550715.538    34609.30711
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.916426    0.026484    1577147.53    35622.46018
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.93057    0.025043    1536227.541    34627.69875
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.911086    0.023853    1526459.538    34279.64215
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.937957    0.026484    1552891.506    35258.18351
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.953231    0.026484    1516975.52    34268.44354
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.937326    0.026484    1507215.525    33881.18715
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.961508    0.026484    1533647.55    34884.15403
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.920889    0.02246    1568287.528    35223.49341
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.963877    0.026484    1558523.537    34867.282
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.972871    0.026484    1584955.534    35841.4312
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.922082    0.026484    1540131.547    34723.36544
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.935426    0.026484    1530363.538    34372.60647
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.940312    0.026484    1556795.495    35357.16024
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.925132    0.026484    1520879.541    34397.11709
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.931511    0.026484    1511119.502    34032.66564
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.917792    0.026484    1537551.509    34990.81085
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.93037    0.026484    1572191.523    35353.26564
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.930068    0.022517    1562427.551    35003.39589
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.972138    0.026484    1588859.539    35946.94198
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.93557    0.026484    1498727.53    33037.99152
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.927581    0.026484    1488959.514    32695.59919
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.890167    0.02266    1515391.51    33619.91672
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.908133    0.026484    1479475.503    32660.49976
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.915688    0.026484    1469715.504    32314.83389
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.930346    0.026484    1496147.519    33270.72957
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.892135    0.02246    1530787.497    33652.80668
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.905286    0.026484    1521023.55    33258.02662
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.898842    0.026484    1547455.512    34247.63933
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.910804    0.026484    1494823.534    32939.98887
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.888883    0.026484    1485055.504    32564.40768
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.94052    0.026484    1511487.517    33529.07595
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.921103    0.026484    1475571.532    32524.01517
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.932532    0.026484    1465811.519    32178.43404
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.882001    0.026484    1492243.519    33136.47926
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.928277    0.026484    1526883.539    33510.85926
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.906489    0.026484    1517119.53    33173.66353
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.903338    0.026484    1543551.546    34126.25639
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.898841    0.026484    1502631.523    33137.69186
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.93238    0.026484    1492863.511    32793.49242
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.925439    0.026484    1519295.551    33791.26885
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.908748    0.026484    1483379.541    32796.94896
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.89601    0.026484    1473619.546    32447.70901
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.896593    0.026484    1500051.547    33401.85634
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.931365    0.026484    1534691.526    33738.10873
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.907324    0.026484    1524927.544    33396.93348
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.937007    0.026484    1551359.477    34371.53506
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.888549    0.026484    1506535.532    33255.63494
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.952464    0.026484    1496767.507    32923.17035
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.899534    0.026484    1523199.545    33884.98607
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.90437    0.026484    1487283.525    32920.52416
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.91001    0.026484    1477523.531    32519.90664
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.930876    0.026484    1503955.506    33529.52735
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.931159    0.026484    1538595.524    33907.18695
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.909709    0.02246    1528831.541    33540.75991
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    52    48    6    6    64    4    1    32    64    4    0    2    1    8    0.907774    0.026484    1555263.522    34520.57555
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.875212    0.026484    1475217.54    31823.74092
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.876558    0.026484    1465449.504    31460.08685
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.88013    0.026484    1491883.537    32409.55067
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.879393    0.026484    1455967.54    31450.40466
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.88705    0.026484    1446203.53    31059.34742
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.882294    0.026484    1472637.515    32052.06035
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.910332    0.026484    1507279.542    32395.89571
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.884641    0.026284    1497515.54    32026.06419
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.895399    0.026484    1523943.519    33023.69244
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.874084    0.026484    1471313.518    31668.8405
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.929361    0.026484    1461545.516    31295.84749
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.87731    0.026484    1487979.538    32270.27879
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.912132    0.026484    1452063.524    31341.9762
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.874085    0.02246    1442299.528    30986.60747
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.890121    0.026484    1468733.507    31940.73381
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.921445    0.026484    1503375.532    32314.47351
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.907955    0.026484    1493611.547    31923.09931
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.914905    0.026484    1520039.549    32930.75461
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.917575    0.026484    1479121.534    31937.41537
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.919879    0.026484    1469353.522    31581.06806
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.898748    0.026484    1495787.544    32543.76179
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.885587    0.026484    1459871.526    31550.60756
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.886391    0.026484    1450107.516    31180.60803
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.891508    0.026484    1476541.538    32200.97063
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.90619    0.026484    1511183.524    32530.12616
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.915974    0.026484    1501419.541    32154.73699
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.923342    0.026484    1527847.52    33145.39867
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.874084    0.024472    1483025.542    32027.09713
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.912843    0.022491    1473257.524    31661.59967
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.922169    0.026484    1499691.515    32657.80581
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    42    38    6    6    64    4    1    32    64    4    0    2    1    8    0.944725    0.026484    1463775.537    31680.20149
